@T,table
Created,2019-01-10 16:50
Author,HortonMachine library
@H,timestamp,value_8
ID,,8
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2014-04-23 17:00,529.538723547967
,2014-04-23 18:00,529.5396540961065
,2014-04-23 19:00,529.5411167879573
,2014-04-23 20:00,529.5428683806512
,2014-04-23 21:00,529.5447693870269
,2014-04-23 22:00,529.5466469597055
,2014-04-23 23:00,529.5484298317222
,2014-04-24 00:00,529.5501002630273
,2014-04-24 01:00,529.5516974799098
,2014-04-24 02:00,529.5532043286681
,2014-04-24 03:00,529.5546003398073
,2014-04-24 04:00,529.5558597356082
,2014-04-24 05:00,529.5569981828196
,2014-04-24 06:00,529.558002289926
,2014-04-24 07:00,529.5588733050687
,2014-04-24 08:00,529.5596176293212
,2014-04-24 09:00,529.560242902562
,2014-04-24 10:00,529.5607564209706
,2014-04-24 11:00,529.5611652048555
,2014-04-24 12:00,529.5614758836373
